id,dealer,vendor,model,date,sale_type
101709,1,Audi,A6,2015-09-21,Расторжение
101710,1,Audi,A6,2015-09-21,Расторжение
101711,1,Audi,A6,2015-09-21,Расторжение
101723,1,Audi,Q7,2015-09-21,Расторжение
101712,1,Audi,A6,2015-09-21,Расторжение
101704,1,Audi,A6,2015-09-21,Расторжение
101713,1,Audi,A6,2015-09-21,Расторжение
101714,1,Audi,A6,2015-09-21,Расторжение
101715,1,Audi,A6,2015-09-21,Расторжение
98672,1,Audi,A6,2015-09-22,Контракт
108847,2,SUZUKI,Grand Vitara,2015-09-22,Расторжение
106353,2,SUZUKI,Vitara NEW,2015-09-22,Контракт
96620,1,Audi,A6,2015-09-22,Контракт
96486,1,Audi,A8,2015-09-22,Контракт
101758,1,Audi,A6,2015-09-23,Расторжение
96651,1,Audi,Q3,2015-09-23,Контракт
104851,2,SUZUKI,Vitara NEW,2015-09-23,Контракт
101754,1,Audi,A8,2015-09-23,Расторжение
98673,1,Audi,Q7,2015-09-24,Контракт
101924,1,Audi,TT,2015-09-24,Расторжение
96460,1,Audi,Q7,2015-09-24,Контракт
104840,2,SUZUKI,Grand Vitara,2015-09-24,Контракт
106354,2,SUZUKI,Grand Vitara,2015-09-24,Контракт
104863,2,SUZUKI,Grand Vitara,2015-09-24,Контракт
101755,1,Audi,A4,2015-09-25,Расторжение
96478,1,Audi,A8,2015-09-25,Контракт
96621,1,Audi,A6,2015-09-25,Контракт
98674,1,Audi,Q7,2015-09-25,Контракт
100165,1,Audi,Q7,2015-09-25,Контракт
100164,1,Audi,Q5,2015-09-25,Контракт
96395,1,Audi,Q5,2015-09-26,Контракт
96241,1,Audi,A1,2015-09-27,Контракт
100168,1,Audi,Q7,2015-09-28,Контракт
100167,1,Audi,A4,2015-09-28,Контракт
100166,1,Audi,A8,2015-09-28,Контракт
101930,1,Audi,A8,2015-09-28,Расторжение
96346,1,Audi,A3,2015-09-28,Контракт
100169,1,Audi,A4,2015-09-29,Контракт
96499,1,Audi,Q7,2015-09-29,Контракт
96367,1,Audi,A4,2015-09-29,Контракт
108845,2,SUZUKI,Vitara NEW,2015-09-29,Расторжение
108846,2,SUZUKI,Vitara NEW,2015-09-29,Расторжение
108850,2,SUZUKI,Grand Vitara,2015-09-29,Расторжение
101752,1,Audi,A6,2015-09-29,Расторжение
96532,1,Audi,A4,2015-09-29,Контракт
96649,1,Audi,Q7,2015-09-30,Контракт
107938,2,SUZUKI,Vitara NEW,2015-09-30,Расторжение
108849,2,SUZUKI,Vitara NEW,2015-09-30,Расторжение
96618,1,Audi,A8,2015-09-30,Контракт
98675,1,Audi,Q7,2015-09-30,Контракт
98676,1,Audi,A3,2015-09-30,Контракт
104822,2,SUZUKI,New SX4,2015-10-01,Контракт
100170,1,Audi,A4,2015-10-01,Контракт
98677,1,Audi,A6,2015-10-02,Контракт
101757,1,Audi,Q7,2015-10-02,Расторжение
101923,1,Audi,Q7,2015-10-02,Расторжение
96630,1,Audi,A4,2015-10-03,Контракт
98678,1,Audi,A5,2015-10-03,Контракт
96530,1,Audi,A4,2015-10-05,Контракт
100171,1,Audi,Q5,2015-10-06,Контракт
96607,1,Audi,Q5,2015-10-06,Контракт
98679,1,Audi,A7 Sportback,2015-10-07,Контракт
104858,2,SUZUKI,Grand Vitara,2015-10-07,Контракт
100172,1,Audi,RS 7,2015-10-07,Контракт
98680,1,Audi,A6,2015-10-08,Контракт
98681,1,Audi,A6,2015-10-09,Контракт
96659,1,Audi,A6,2015-10-09,Контракт
108837,2,SUZUKI,Vitara NEW,2015-10-09,Расторжение
96657,1,Audi,A6,2015-10-09,Контракт
96358,1,Audi,A4,2015-10-09,Контракт
96665,1,Audi,A6,2015-10-09,Контракт
96664,1,Audi,A6,2015-10-09,Контракт
96662,1,Audi,A6,2015-10-09,Контракт
96661,1,Audi,A6,2015-10-09,Контракт
100175,1,Audi,A6,2015-10-09,Контракт
96386,1,Audi,Q5,2015-10-09,Контракт
100174,1,Audi,A6,2015-10-09,Контракт
100173,1,Audi,A6,2015-10-09,Контракт
98682,1,Audi,Q7,2015-10-10,Контракт
96531,1,Audi,A4,2015-10-12,Контракт
98683,1,Audi,Q5,2015-10-12,Контракт
104776,2,SUZUKI,SX4,2015-10-12,Контракт
104835,2,SUZUKI,Grand Vitara,2015-10-13,Контракт
101928,1,Audi,Q7,2015-10-13,Расторжение
100177,1,Audi,A6,2015-10-13,Контракт
100176,1,Audi,Q5,2015-10-13,Контракт
96594,1,Audi,Q7,2015-10-14,Контракт
96593,1,Audi,Q7,2015-10-14,Контракт
98687,1,Audi,Q7,2015-10-14,Контракт
96596,1,Audi,Q7,2015-10-14,Контракт
101921,1,Audi,A6,2015-10-14,Расторжение
98688,1,Audi,Q7,2015-10-14,Контракт
96595,1,Audi,Q7,2015-10-14,Контракт
98686,1,Audi,Q7,2015-10-14,Контракт
96592,1,Audi,Q7,2015-10-14,Контракт
98684,1,Audi,Q7,2015-10-14,Контракт
96650,1,Audi,Q7,2015-10-14,Контракт
96597,1,Audi,Q7,2015-10-14,Контракт
100178,1,Audi,Q7,2015-10-14,Контракт
100179,1,Audi,Q7,2015-10-14,Контракт
101925,1,Audi,A6,2015-10-14,Расторжение
100181,1,Audi,Q7,2015-10-14,Контракт
98685,1,Audi,Q7,2015-10-14,Контракт
96598,1,Audi,Q7,2015-10-14,Контракт
100180,1,Audi,Q7,2015-10-14,Контракт
96600,1,Audi,Q7,2015-10-14,Контракт
96599,1,Audi,Q7,2015-10-14,Контракт
96516,1,Audi,A6,2015-10-14,Контракт
96604,1,Audi,Q7,2015-10-14,Контракт
108848,2,SUZUKI,Vitara NEW,2015-10-14,Расторжение
96602,1,Audi,Q7,2015-10-14,Контракт
96603,1,Audi,Q7,2015-10-14,Контракт
96601,1,Audi,Q7,2015-10-14,Контракт
96498,1,Audi,Q7,2015-10-15,Контракт
108851,2,SUZUKI,Grand Vitara,2015-10-15,Расторжение
96394,1,Audi,Q5,2015-10-15,Контракт
100182,1,Audi,A6,2015-10-16,Контракт
96626,1,Audi,A4,2015-10-16,Контракт
108852,2,SUZUKI,New SX4,2015-10-16,Расторжение
96529,1,Audi,A4,2015-10-16,Контракт
107719,2,SUZUKI,Grand Vitara,2015-10-18,Контракт
100183,1,Audi,Q3,2015-10-18,Контракт
100184,1,Audi,A3,2015-10-18,Контракт
98689,1,Audi,Q3,2015-10-18,Контракт
101931,1,Audi,A4,2015-10-19,Расторжение
101932,1,Audi,A5,2015-10-19,Расторжение
108508,2,SUZUKI,Grand Vitara,2015-10-19,Расторжение
108507,2,SUZUKI,Grand Vitara,2015-10-19,Расторжение
106355,2,SUZUKI,Grand Vitara,2015-10-19,Контракт
100185,1,Audi,A1,2015-10-20,Контракт
101764,1,Audi,A1,2015-10-20,Расторжение
108177,2,SUZUKI,Jimny,2015-10-21,Расторжение
96504,1,Audi,A6,2015-10-21,Контракт
106356,2,SUZUKI,Jimny,2015-10-21,Контракт
106357,2,SUZUKI,Jimny,2015-10-21,Контракт
96392,1,Audi,Q5,2015-10-21,Контракт
96396,1,Audi,Q5,2015-10-21,Контракт
104823,2,SUZUKI,New SX4,2015-10-21,Контракт
108178,2,SUZUKI,Jimny,2015-10-21,Расторжение
96634,1,Audi,Q7,2015-10-22,Контракт
96633,1,Audi,Q7,2015-10-22,Контракт
100187,1,Audi,Q7,2015-10-22,Контракт
101763,1,Audi,A8,2015-10-22,Расторжение
96639,1,Audi,Q7,2015-10-22,Контракт
100186,1,Audi,Q7,2015-10-22,Контракт
96673,1,Audi,A8,2015-10-22,Контракт
96457,1,Audi,Q7,2015-10-22,Контракт
98692,1,Audi,A8,2015-10-22,Контракт
98691,1,Audi,A6,2015-10-22,Контракт
98690,1,Audi,Q7,2015-10-22,Контракт
101765,1,Audi,A6,2015-10-23,Расторжение
96355,1,Audi,A5,2015-10-24,Контракт
96385,1,Audi,Q5,2015-10-24,Контракт
100188,1,Audi,A4,2015-10-25,Контракт
107720,2,SUZUKI,Vitara NEW,2015-10-25,Контракт
107721,2,SUZUKI,Grand Vitara,2015-10-25,Контракт
100189,1,Audi,A3,2015-10-25,Контракт
96514,1,Audi,A6,2015-10-25,Контракт
101909,1,Audi,A6,2015-10-25,Расторжение
96564,1,Audi,A6,2015-10-25,Контракт
98693,1,Audi,A6,2015-10-26,Контракт
101742,1,Audi,Q3,2015-10-27,Расторжение
101943,1,Audi,A4,2015-10-27,Расторжение
101897,1,Audi,Q7,2015-10-27,Расторжение
101737,1,Audi,Q7,2015-10-27,Расторжение
100190,1,Audi,Q7,2015-10-27,Контракт
101945,1,Audi,A3,2015-10-27,Расторжение
101749,1,Audi,Q7,2015-10-28,Расторжение
100191,1,Audi,A7 Sportback,2015-10-28,Контракт
98694,1,Audi,A3,2015-10-28,Контракт
101927,1,Audi,A6,2015-10-28,Расторжение
101946,1,Audi,Q3,2015-10-29,Расторжение
98695,1,Audi,A6,2015-10-29,Контракт
96363,1,Audi,A4,2015-10-29,Контракт
107854,2,SUZUKI,Grand Vitara,2015-10-29,Расторжение
100192,1,Audi,Q7,2015-10-29,Контракт
100193,1,Audi,Q7,2015-10-30,Контракт
96384,1,Audi,Q5,2015-11-01,Контракт
96632,1,Audi,A4,2015-11-02,Контракт
98697,1,Audi,A7 Sportback,2015-11-04,Контракт
98696,1,Audi,Q5,2015-11-04,Контракт
100194,1,Audi,Q7,2015-11-05,Контракт
96500,1,Audi,Q7,2015-11-05,Контракт
98698,1,Audi,A3,2015-11-05,Контракт
100195,1,Audi,Q7,2015-11-05,Контракт
96350,1,Audi,A3,2015-11-05,Контракт
107722,2,SUZUKI,Grand Vitara,2015-11-06,Контракт
100196,1,Audi,Q5,2015-11-06,Контракт
108290,2,SUZUKI,Grand Vitara,2015-11-06,Расторжение
96305,1,Audi,Q3,2015-11-07,Контракт
100197,1,Audi,A6,2015-11-07,Контракт
106358,2,SUZUKI,Vitara NEW,2015-11-07,Контракт
96337,1,Audi,Q3,2015-11-07,Контракт
98699,1,Audi,Q3,2015-11-08,Контракт
96534,1,Audi,A1,2015-11-09,Контракт
100198,1,Audi,A8,2015-11-10,Контракт
101761,1,Audi,Q3,2015-11-10,Расторжение
98700,1,Audi,A8,2015-11-10,Контракт
96625,1,Audi,A4,2015-11-10,Контракт
100200,1,Audi,Q7,2015-11-11,Контракт
100199,1,Audi,Q7,2015-11-11,Контракт
96631,1,Audi,A4,2015-11-11,Контракт
96557,1,Audi,Q5,2015-11-11,Контракт
101694,1,Audi,A6,2015-11-11,Расторжение
98701,1,Audi,A6,2015-11-11,Контракт
98702,1,Audi,A4,2015-11-11,Контракт
101950,1,Audi,Q5,2015-11-11,Расторжение
101949,1,Audi,Q5,2015-11-12,Расторжение
98703,1,Audi,Q7,2015-11-12,Контракт
96368,1,Audi,A4,2015-11-12,Контракт
96461,1,Audi,Q7,2015-11-12,Контракт
96587,1,Audi,Q5,2015-11-13,Контракт
101951,1,Audi,Q5,2015-11-13,Расторжение
96407,1,Audi,A4,2015-11-13,Контракт
96535,1,Audi,A3,2015-11-14,Контракт
96329,1,Audi,Q3,2015-11-14,Контракт
96518,1,Audi,A6,2015-11-14,Контракт
104859,2,SUZUKI,Vitara NEW,2015-11-15,Контракт
96454,1,Audi,Q7,2015-11-15,Контракт
98704,1,Audi,Q5,2015-11-15,Контракт
98705,1,Audi,A4,2015-11-16,Контракт
101947,1,Audi,A5,2015-11-16,Расторжение
108853,2,SUZUKI,Grand Vitara,2015-11-16,Расторжение
100201,1,Audi,A6,2015-11-16,Контракт
101948,1,Audi,A7 Sportback,2015-11-16,Расторжение
96495,1,Audi,Q7,2015-11-17,Контракт
96520,1,Audi,A6,2015-11-17,Контракт
98706,1,Audi,A6,2015-11-17,Контракт
98707,1,Audi,A7 Sportback,2015-11-17,Контракт
101922,1,Audi,Q7,2015-11-18,Расторжение
101766,1,Audi,A6,2015-11-18,Расторжение
101767,1,Audi,A4,2015-11-18,Расторжение
101768,1,Audi,A7 Sportback,2015-11-19,Расторжение
100202,1,Audi,Q5,2015-11-19,Контракт
100203,1,Audi,A6,2015-11-20,Контракт
96694,1,Audi,Q7,2015-11-20,Контракт
101879,1,Audi,Q7,2015-11-20,Расторжение
100204,1,Audi,A5,2015-11-20,Контракт
98708,1,Audi,A6,2015-11-21,Контракт
100206,1,Audi,Q7,2015-11-21,Контракт
100207,1,Audi,A3,2015-11-21,Контракт
100205,1,Audi,A5,2015-11-21,Контракт
98709,1,Audi,A6,2015-11-21,Контракт
96693,1,Audi,Q7,2015-11-22,Контракт
101919,1,Audi,Q3,2015-11-22,Расторжение
98710,1,Audi,A6,2015-11-23,Контракт
96468,1,Audi,Q7,2015-11-23,Контракт
101929,1,Audi,A6,2015-11-23,Расторжение
96374,1,Audi,A3,2015-11-23,Контракт
100208,1,Audi,A4,2015-11-24,Контракт
98711,1,Audi,A6,2015-11-24,Контракт
98712,1,Audi,A6,2015-11-24,Контракт
96524,1,Audi,A6,2015-11-24,Контракт
96523,1,Audi,A6,2015-11-24,Контракт
101926,1,Audi,A6,2015-11-24,Расторжение
101953,1,Audi,Q5,2015-11-24,Расторжение
96695,1,Audi,Q7,2015-11-25,Контракт
98713,1,Audi,Q3,2015-11-25,Контракт
98714,1,Audi,Q5,2015-11-25,Контракт
96560,1,Audi,A6,2015-11-25,Контракт
96397,1,Audi,Q5,2015-11-25,Контракт
101769,1,Audi,Q7,2015-11-26,Расторжение
98715,1,Audi,A5,2015-11-26,Контракт
98716,1,Audi,Q5,2015-11-26,Контракт
100209,1,Audi,A3,2015-11-26,Контракт
96559,1,Audi,A6,2015-11-27,Контракт
101954,1,Audi,A3,2015-11-27,Расторжение
101956,1,Audi,Q5,2015-11-27,Расторжение
96334,1,Audi,Q3,2015-11-27,Контракт
98717,1,Audi,Q5,2015-11-28,Контракт
96409,1,Audi,TT,2015-11-28,Контракт
106359,2,SUZUKI,Vitara NEW,2015-11-28,Контракт
98718,1,Audi,Q3,2015-11-28,Контракт
101745,1,Audi,A8,2015-11-29,Расторжение
96230,1,Audi,Q3,2015-11-30,Контракт
101744,1,Audi,A7 Sportback,2015-12-01,Расторжение
106360,2,SUZUKI,Vitara NEW,2015-12-01,Контракт
100211,1,Audi,A6,2015-12-01,Контракт
96567,1,Audi,A6,2015-12-01,Контракт
100210,1,Audi,Q7,2015-12-01,Контракт
104847,2,SUZUKI,Vitara NEW,2015-12-01,Контракт
101952,1,Audi,A8,2015-12-01,Расторжение
108509,2,SUZUKI,Vitara NEW,2015-12-01,Расторжение
96637,1,Audi,Q7,2015-12-02,Контракт
100212,1,Audi,Q7,2015-12-02,Контракт
96640,1,Audi,Q7,2015-12-02,Контракт
98722,1,Audi,Q7,2015-12-02,Контракт
98720,1,Audi,Q7,2015-12-02,Контракт
98719,1,Audi,Q7,2015-12-02,Контракт
96636,1,Audi,Q7,2015-12-02,Контракт
98721,1,Audi,Q7,2015-12-02,Контракт
96638,1,Audi,Q7,2015-12-02,Контракт
96635,1,Audi,Q7,2015-12-02,Контракт
101770,1,Audi,A6,2015-12-02,Расторжение
96366,1,Audi,Q7,2015-12-02,Контракт
96528,1,Audi,A6,2015-12-02,Контракт
96555,1,Audi,Q5,2015-12-03,Контракт
101762,1,Audi,Q7,2015-12-03,Расторжение
98724,1,Audi,A6,2015-12-03,Контракт
98723,1,Audi,Q7,2015-12-03,Контракт
96480,1,Audi,A7 Sportback,2015-12-03,Контракт
104852,2,SUZUKI,Vitara NEW,2015-12-03,Контракт
107723,2,SUZUKI,Vitara NEW,2015-12-03,Контракт
108854,2,SUZUKI,Vitara NEW,2015-12-04,Расторжение
101944,1,Audi,A6,2015-12-04,Расторжение
96588,1,Audi,Q5,2015-12-04,Контракт
96590,1,Audi,Q5,2015-12-05,Контракт
100213,1,Audi,Q7,2015-12-05,Контракт
96629,1,Audi,A4,2015-12-06,Контракт
98725,1,Audi,A4,2015-12-07,Контракт
100214,1,Audi,A8,2015-12-07,Контракт
107725,2,SUZUKI,Vitara NEW,2015-12-07,Контракт
107724,2,SUZUKI,Vitara NEW,2015-12-07,Контракт
106361,2,SUZUKI,Jimny,2015-12-07,Контракт
104853,2,SUZUKI,Vitara NEW,2015-12-08,Контракт
108856,2,SUZUKI,Vitara NEW,2015-12-08,Расторжение
106362,2,SUZUKI,Vitara NEW,2015-12-08,Контракт
108855,2,SUZUKI,Vitara NEW,2015-12-08,Расторжение
107726,2,SUZUKI,Vitara NEW,2015-12-08,Контракт
100215,1,Audi,Q7,2015-12-08,Контракт
96697,1,Audi,A6,2015-12-08,Контракт
100216,1,Audi,A4,2015-12-08,Контракт
108858,2,SUZUKI,Vitara NEW,2015-12-09,Расторжение
101955,1,Audi,A3,2015-12-09,Расторжение
98727,1,Audi,Q7,2015-12-09,Контракт
101957,1,Audi,A6,2015-12-09,Расторжение
96624,1,Audi,A6,2015-12-09,Контракт
98728,1,Audi,Q7,2015-12-09,Контракт
98726,1,Audi,A6,2015-12-09,Контракт
96463,1,Audi,Q7,2015-12-10,Контракт
98729,1,Audi,A4,2015-12-10,Контракт
98730,1,Audi,A4,2015-12-10,Контракт
96526,1,Audi,A6,2015-12-10,Контракт
108859,2,SUZUKI,Vitara NEW,2015-12-10,Расторжение
96605,1,Audi,A4,2015-12-10,Контракт
96707,1,Audi,Q7,2015-12-10,Контракт
100217,1,Audi,A7 Sportback,2015-12-10,Контракт
101959,1,Audi,A6,2015-12-10,Расторжение
96455,1,Audi,Q7,2015-12-11,Контракт
96703,1,Audi,Q7,2015-12-11,Контракт
96699,1,Audi,Q7,2015-12-11,Контракт
96548,1,Audi,A8,2015-12-11,Контракт
101771,1,Audi,Q7,2015-12-11,Расторжение
98731,1,Audi,A6,2015-12-11,Контракт
98732,1,Audi,A6,2015-12-11,Контракт
98733,1,Audi,A6,2015-12-11,Контракт
100218,1,Audi,A6,2015-12-11,Контракт
96704,1,Audi,Q7,2015-12-11,Контракт
104849,2,SUZUKI,Vitara NEW,2015-12-11,Контракт
96469,1,Audi,Q7,2015-12-12,Контракт
101573,1,Audi,Q7,2015-12-12,Расторжение
100219,1,Audi,A1,2015-12-12,Контракт
96628,1,Audi,A4,2015-12-13,Контракт
106363,2,SUZUKI,Vitara NEW,2015-12-13,Контракт
100220,1,Audi,A4,2015-12-13,Контракт
96319,1,Audi,Q3,2015-12-14,Контракт
108857,2,SUZUKI,Vitara NEW,2015-12-14,Расторжение
98735,1,Audi,Q7,2015-12-14,Контракт
98734,1,Audi,RS Q3,2015-12-14,Контракт
107727,2,SUZUKI,Vitara NEW,2015-12-14,Контракт
98737,1,Audi,Q7,2015-12-15,Контракт
98736,1,Audi,Q7,2015-12-15,Контракт
101774,1,Audi,A6,2015-12-15,Расторжение
100221,1,Audi,Q7,2015-12-15,Контракт
100222,1,Audi,Q7,2015-12-15,Контракт
106364,2,SUZUKI,Grand Vitara,2015-12-15,Контракт
96641,1,Audi,Q7,2015-12-15,Контракт
98738,1,Audi,A4,2015-12-15,Контракт
101961,1,Audi,A8,2015-12-16,Расторжение
100223,1,Audi,Q7,2015-12-16,Контракт
101773,1,Audi,A4,2015-12-16,Расторжение
101775,1,Audi,Q7,2015-12-17,Расторжение
100224,1,Audi,Q7,2015-12-17,Контракт
100225,1,Audi,RS 3,2015-12-17,Контракт
104507,2,SUZUKI,SX4,2015-12-17,Контракт
98739,1,Audi,Q7,2015-12-18,Контракт
98740,1,Audi,Q5,2015-12-18,Контракт
106365,2,SUZUKI,Grand Vitara,2015-12-19,Контракт
104860,2,SUZUKI,Vitara NEW,2015-12-19,Контракт
96627,1,Audi,A4,2015-12-19,Контракт
106366,2,SUZUKI,Vitara NEW,2015-12-19,Контракт
100226,1,Audi,A4,2015-12-20,Контракт
104864,2,SUZUKI,Vitara NEW,2015-12-20,Контракт
98741,1,Audi,A6,2015-12-20,Контракт
101958,1,Audi,A4,2015-12-21,Расторжение
100227,1,Audi,Q3,2015-12-22,Контракт
98742,1,Audi,A3,2015-12-22,Контракт
100228,1,Audi,Q7,2015-12-23,Контракт
101963,1,Audi,Q7,2015-12-23,Расторжение
96709,1,Audi,Q7,2015-12-24,Контракт
98744,1,Audi,Q7,2015-12-24,Контракт
98743,1,Audi,Q7,2015-12-24,Контракт
96393,1,Audi,Q5,2015-12-25,Контракт
98745,1,Audi,Q7,2015-12-26,Контракт
104856,2,SUZUKI,Grand Vitara,2015-12-26,Контракт
100229,1,Audi,A4,2015-12-27,Контракт
98746,1,Audi,Q3,2015-12-29,Контракт
107948,2,SUZUKI,Grand Vitara,2015-12-29,Расторжение
96648,1,Audi,Q7,2015-12-29,Контракт
107728,2,SUZUKI,Vitara NEW,2015-12-30,Контракт
96533,1,Audi,A3,2015-12-30,Контракт
98747,1,Audi,A4,2016-01-03,Контракт
107729,2,SUZUKI,Vitara NEW,2016-01-07,Контракт
96680,1,Audi,Q3,2016-01-08,Контракт
107803,2,SUZUKI,Vitara NEW,2016-01-11,Расторжение
96453,1,Audi,Q7,2016-01-12,Контракт
104866,2,SUZUKI,Vitara NEW,2016-01-12,Контракт
101934,1,Audi,A6,2016-01-12,Расторжение
101941,1,Audi,A6,2016-01-12,Расторжение
108860,2,SUZUKI,Vitara NEW,2016-01-12,Расторжение
101750,1,Audi,Q5,2016-01-12,Расторжение
100230,1,Audi,Q7,2016-01-12,Контракт
101942,1,Audi,A6,2016-01-12,Расторжение
101935,1,Audi,A6,2016-01-12,Расторжение
101933,1,Audi,A6,2016-01-12,Расторжение
101937,1,Audi,A6,2016-01-12,Расторжение
101938,1,Audi,A6,2016-01-12,Расторжение
101939,1,Audi,A6,2016-01-12,Расторжение
101940,1,Audi,A6,2016-01-12,Расторжение
101936,1,Audi,A6,2016-01-12,Расторжение
96328,1,Audi,Q3,2016-01-12,Контракт
104865,2,SUZUKI,Vitara NEW,2016-01-13,Контракт
100231,1,Audi,A6,2016-01-13,Контракт
96462,1,Audi,Q7,2016-01-13,Контракт
98748,1,Audi,Q5,2016-01-13,Контракт
101962,1,Audi,A4,2016-01-14,Расторжение
98749,1,Audi,A6,2016-01-14,Контракт
98750,1,Audi,A6,2016-01-14,Контракт
106367,2,SUZUKI,Vitara NEW,2016-01-15,Контракт
100232,1,Audi,Q5,2016-01-15,Контракт
96681,1,Audi,Q3,2016-01-16,Контракт
96539,1,Audi,A3,2016-01-16,Контракт
96505,1,Audi,A3,2016-01-17,Контракт
100233,1,Audi,A6,2016-01-17,Контракт
98751,1,Audi,Q7,2016-01-18,Контракт
107730,2,SUZUKI,Vitara NEW,2016-01-18,Контракт
96658,1,Audi,A6,2016-01-18,Контракт
100234,1,Audi,Q7,2016-01-19,Контракт
96330,1,Audi,Q3,2016-01-19,Контракт
100235,1,Audi,Q7,2016-01-20,Контракт
98753,1,Audi,A7 Sportback,2016-01-20,Контракт
98752,1,Audi,Q7,2016-01-20,Контракт
100236,1,Audi,A6,2016-01-21,Контракт
96443,1,Audi,Q7,2016-01-21,Контракт
96708,1,Audi,Q7,2016-01-22,Контракт
100238,1,Audi,A4,2016-01-22,Контракт
100237,1,Audi,A7 Sportback,2016-01-22,Контракт
107731,2,SUZUKI,Vitara NEW,2016-01-22,Контракт
96711,1,Audi,Q7,2016-01-23,Контракт
107732,2,SUZUKI,Vitara NEW,2016-01-23,Контракт
96763,1,Audi,Q7,2016-01-23,Контракт
96769,1,Audi,Q7,2016-01-24,Контракт
96765,1,Audi,Q7,2016-01-24,Контракт
98754,1,Audi,A4,2016-01-25,Контракт
101964,1,Audi,A3,2016-01-25,Расторжение
96761,1,Audi,Q7,2016-01-25,Контракт
98755,1,Audi,Q7,2016-01-25,Контракт
100239,1,Audi,A4,2016-01-25,Контракт
98758,1,Audi,Q7,2016-01-25,Контракт
98757,1,Audi,A5,2016-01-25,Контракт
98756,1,Audi,Q7,2016-01-25,Контракт
96502,1,Audi,Q7,2016-01-25,Контракт
96660,1,Audi,A6,2016-01-26,Контракт
106368,2,SUZUKI,Vitara NEW,2016-01-26,Контракт
96318,1,Audi,Q3,2016-01-26,Контракт
98759,1,Audi,A6,2016-01-26,Контракт
96682,1,Audi,Q3,2016-01-26,Контракт
101968,1,Audi,Q7,2016-01-26,Расторжение
100242,1,Audi,Q7,2016-01-27,Контракт
96692,1,Audi,Q7,2016-01-27,Контракт
100241,1,Audi,Q7,2016-01-27,Контракт
100243,1,Audi,A8,2016-01-27,Контракт
96691,1,Audi,Q7,2016-01-27,Контракт
96536,1,Audi,A3,2016-01-27,Контракт
96690,1,Audi,Q7,2016-01-27,Контракт
98760,1,Audi,Q7,2016-01-27,Контракт
98761,1,Audi,Q7,2016-01-27,Контракт
98762,1,Audi,Q7,2016-01-27,Контракт
98763,1,Audi,A3,2016-01-27,Контракт
104871,2,SUZUKI,Vitara NEW,2016-01-27,Контракт
96325,1,Audi,Q3,2016-01-27,Контракт
104870,2,SUZUKI,Vitara NEW,2016-01-27,Контракт
96687,1,Audi,Q7,2016-01-27,Контракт
96688,1,Audi,Q7,2016-01-27,Контракт
96689,1,Audi,Q7,2016-01-27,Контракт
100240,1,Audi,Q7,2016-01-27,Контракт
101971,1,Audi,Q7,2016-01-28,Расторжение
101753,1,Audi,Q7,2016-01-28,Расторжение
100245,1,Audi,A7 Sportback,2016-01-28,Контракт
100244,1,Audi,Q7,2016-01-28,Контракт
100247,1,Audi,Q7,2016-01-29,Контракт
100246,1,Audi,A6,2016-01-29,Контракт
104857,2,SUZUKI,Grand Vitara,2016-01-31,Контракт
96591,1,Audi,A3,2016-01-31,Контракт
96770,1,Audi,Q7,2016-01-31,Контракт
108510,2,SUZUKI,Vitara NEW,2016-02-01,Расторжение
98764,1,Audi,A6,2016-02-01,Контракт
98765,1,Audi,Q7,2016-02-01,Контракт
108511,2,SUZUKI,Vitara NEW,2016-02-01,Расторжение
100248,1,Audi,A7 Sportback,2016-02-01,Контракт
101970,1,Audi,A6,2016-02-02,Расторжение
98766,1,Audi,A6,2016-02-03,Контракт
100249,1,Audi,A3,2016-02-04,Контракт
101966,1,Audi,A7 Sportback,2016-02-04,Расторжение
98767,1,Audi,A6,2016-02-04,Контракт
96522,1,Audi,RS 3,2016-02-05,Контракт
96771,1,Audi,Q7,2016-02-05,Контракт
96470,1,Audi,Q7,2016-02-05,Контракт
101969,1,Audi,A6,2016-02-05,Расторжение
106369,2,SUZUKI,Vitara NEW,2016-02-07,Контракт
107733,2,SUZUKI,Vitara NEW,2016-02-07,Контракт
100250,1,Audi,Q7,2016-02-07,Контракт
98768,1,Audi,Q3,2016-02-08,Контракт
101967,1,Audi,A4,2016-02-08,Расторжение
96551,1,Audi,Q3,2016-02-08,Контракт
100251,1,Audi,A7 Sportback,2016-02-08,Контракт
101972,1,Audi,Q3,2016-02-08,Расторжение
96698,1,Audi,Q7,2016-02-09,Контракт
96326,1,Audi,Q3,2016-02-09,Контракт
96696,1,Audi,A6,2016-02-10,Контракт
100252,1,Audi,Q7,2016-02-10,Контракт
108833,2,SUZUKI,Grand Vitara,2016-02-10,Расторжение
96569,1,Audi,A7 Sportback,2016-02-11,Контракт
96361,1,Audi,A5,2016-02-11,Контракт
96576,1,Audi,A5,2016-02-11,Контракт
98769,1,Audi,A6,2016-02-11,Контракт
101973,1,Audi,A6,2016-02-11,Расторжение
98770,1,Audi,Q7,2016-02-12,Контракт
100254,1,Audi,Q7,2016-02-12,Контракт
100255,1,Audi,Q7,2016-02-12,Контракт
96586,1,Audi,A3,2016-02-12,Контракт
100253,1,Audi,A3,2016-02-12,Контракт
96670,1,Audi,A4,2016-02-13,Контракт
100256,1,Audi,A4,2016-02-14,Контракт
96671,1,Audi,A4,2016-02-14,Контракт
100257,1,Audi,A3,2016-02-15,Контракт
96778,1,Audi,Q7,2016-02-15,Контракт
